zpid,zpidComp,addressComp,cityComp,stateComp,zipComp,priceComp,homeTypeComp,homeStatusComp,livingAreaValueComp,livingAreaUnitsComp,lotAreaValueComp,lotAreaUnitsComp,lastUpdated,lsi_id,lnh_id
65469455,65469441,"195 14th St NE UNIT 412",Atlanta,GA,30309,254000,Condo,Sold,755,"Square Feet",0,"Square Feet","2024-11-20 22:18:43",5655,979
35885165,65450689,"4700 Heatherwood Dr SW",Atlanta,GA,30331,455800,"Single Family",Other,2763,"Square Feet",1,Acres,"2024-11-20 22:18:43",10406,980
88814469,171314168,"7040 Talkeetna Ct SW",Atlanta,GA,30331,543200,"Single Family",Other,5204,"Square Feet",9099,"Square Feet","2024-11-20 23:54:06",16982,981
35864696,35864699,"646 Robert St NW",Atlanta,GA,30318,140100,"Single Family",Other,1374,"Square Feet",7501,"Square Feet","2024-11-20 22:18:43",11699,982
88814469,171314168,"7040 Talkeetna Ct SW",Atlanta,GA,30331,543200,"Single Family",Other,5204,"Square Feet",9099,"Square Feet","2024-11-20 22:18:43",16982,983
35841172,35841158,"1427 Lorenzo Dr SW",Atlanta,GA,30310,150000,"Single Family","Recently Sold",2256,"Square Feet",0,Acres,"2024-11-20 23:54:06",11983,984
35864696,35864699,"646 Robert St NW",Atlanta,GA,30318,140100,"Single Family",Other,1374,"Square Feet",7501,"Square Feet","2024-11-20 23:54:06",11699,985
345364870,65470657,"1104 River Green Dr NW",Atlanta,GA,30327,186500,Condo,Sold,552,"Square Feet",523,"Square Feet","2024-11-20 23:54:06",8630,986
35899796,35899778,"40 Standish Ave NW",Atlanta,GA,30309,742100,"Single Family",Other,2072,"Square Feet",8524,"Square Feet","2024-11-20 23:54:06",8605,987
35864696,35864744,"631 Hamilton E Holmes Dr NW",Atlanta,GA,30318,336000,"Single Family","Recently Sold",1096,"Square Feet",1,Acres,"2024-11-20 23:54:06",11699,988
35856592,35856593,"605 S Eugenia Pl NW",Atlanta,GA,30318,211900,"Single Family",Other,3204,"Square Feet",1,Acres,"2024-11-20 22:18:43",11802,989
35841172,35841158,"1427 Lorenzo Dr SW",Atlanta,GA,30310,150000,"Single Family","Recently Sold",2256,"Square Feet",0,Acres,"2024-11-20 22:18:43",11983,990
442741717,2056087861,"2155 James Aly",Atlanta,GA,30345,1400000,"Single Family","Recently Sold",2974,"Square Feet",3790,"Square Feet","2024-11-20 23:54:06",15227,991
345364870,65470657,"1104 River Green Dr NW",Atlanta,GA,30327,186500,Condo,Sold,552,"Square Feet",523,"Square Feet","2024-11-20 22:18:43",8630,992
2087626931,119314701,"653 N Highland Ave NE APT 6",Atlanta,GA,30306,270400,Apartment,Other,717,"Square Feet",679,"Square Feet","2024-11-20 22:18:43",5612,993
35864696,35864744,"631 Hamilton E Holmes Dr NW",Atlanta,GA,30318,336000,"Single Family","Recently Sold",1096,"Square Feet",1,Acres,"2024-11-20 22:18:43",11699,994
35899796,35899777,"44 Standish Ave NW",Atlanta,GA,30309,738500,"Single Family",Other,1590,"Square Feet",1,Acres,"2024-11-20 23:54:06",8605,995
35841172,35841175,"1398 Kenilworth Dr SW",Atlanta,GA,30310,253100,"Single Family",Other,1048,"Square Feet",0,Acres,"2024-11-20 23:54:06",11983,996
35856592,35856593,"605 S Eugenia Pl NW",Atlanta,GA,30318,211900,"Single Family",Other,3204,"Square Feet",1,Acres,"2024-11-20 23:54:06",11802,997
345364870,65470662,"1109 River Green Dr NW",Atlanta,GA,30327,310000,Condo,Sold,1200,"Square Feet",1220,"Square Feet","2024-11-20 22:18:43",8630,998
442741717,2056087861,"2155 James Aly",Atlanta,GA,30345,1400000,"Single Family","Recently Sold",2974,"Square Feet",3790,"Square Feet","2024-11-20 22:18:43",15227,999
35895989,35895986,"1122 Rosedale Dr NE #1116",Atlanta,GA,30306,349600,Condo,Other,980,"Square Feet",980,"Square Feet","2024-11-20 22:18:43",5662,1000
