zpid,schoolName,schoolRating,type,gradeLevel,grades,distanceFromListing,link,lastUpdated,lsi_id,lnh_id
28351202,"Caraway Intermediate School",NULL,Public,Elementary,NULL,1.1,https://www.greatschools.org/texas/houston/213-Caraway-Intermediate-School/,"2024-11-27 06:13:47",1,NULL
17151093,"Vip Village Preschool",NULL,Public,Elementary,NULL,0.8,https://www.greatschools.org/california/imperial-beach/31079-Vip-Village-Preschool/,"2024-11-22 11:25:39",2,NULL
20958651,"Maxine Waters Employment Prep Center",NULL,Public,Elementary,NULL,0.6,https://www.greatschools.org/california/los-angeles/14291-Maxine-Waters-Employment-Prep-Center/,"2024-11-20 23:54:07",3,NULL
89644559,"Cobb 6th Grade Campus",5,Public,Elementary,6,0.5,https://www.greatschools.org/texas/houston/9422-Cobb-6th-Grade-Campus/,"2024-11-28 06:03:26",4,NULL
73454910,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,10.2,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-23 06:36:42",5,NULL
73563636,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,3.3,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-23 06:36:42",6,NULL
73555820,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,2.6,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-23 06:36:42",7,NULL
73650815,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,7.9,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-23 06:36:42",8,NULL
73569861,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,7.5,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-23 06:36:42",9,NULL
114029011,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,4.2,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-23 06:36:42",10,NULL
2065148334,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,3.1,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-23 06:36:42",11,NULL
114029011,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,4.2,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-23 06:38:32",12,NULL
2065148334,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,3.1,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-23 06:38:32",13,NULL
73569861,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,7.5,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-23 06:38:32",14,NULL
73454910,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,10.2,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-23 06:38:32",15,NULL
73563636,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,3.3,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-23 06:38:32",16,NULL
73555820,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,2.6,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-23 06:38:32",17,NULL
73650815,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,7.9,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-23 06:38:32",18,NULL
73569861,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,7.5,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-23 06:39:45",19,NULL
73650815,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,7.9,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-23 06:39:45",20,NULL
73563636,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,3.3,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-23 06:39:45",21,NULL
73454910,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,10.2,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-23 06:39:45",22,NULL
114029011,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,4.2,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-23 06:39:45",23,NULL
2065148334,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,3.1,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-23 06:39:45",24,NULL
73555820,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,2.6,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-23 06:39:45",25,NULL
73546515,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,1,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-23 09:30:22",26,NULL
73573807,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,2.3,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-23 09:30:22",27,NULL
114028776,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,4.3,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-20 23:54:07",28,10235
73577611,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,2.6,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-20 23:54:07",29,NULL
73563542,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,4.2,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-20 23:54:07",30,NULL
284889931,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,3.6,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-20 23:54:07",31,NULL
443023156,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,3.9,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-29 05:32:39",32,NULL
114038299,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,2.4,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-28 06:03:26",33,NULL
73580059,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,9.7,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-28 06:03:26",34,NULL
73586188,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,8.1,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-28 06:03:26",35,NULL
73599683,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,2,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-27 06:13:47",36,NULL
95195421,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,0.7,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-27 06:13:47",37,NULL
73577319,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,1.3,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-27 09:23:19",38,NULL
2060431024,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,1.4,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-21 11:09:29",39,10600
114029084,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,4.3,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-21 11:09:29",40,10554
114028776,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,4.3,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-21 11:09:29",41,10235
73650917,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,0.4,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-21 11:09:29",42,10223
73589952,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,1.2,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-22 11:25:39",43,NULL
73579513,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,9.8,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-22 11:25:39",44,NULL
114029084,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,4.3,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-22 11:25:39",45,10554
73651119,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,1.3,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-22 11:25:39",46,NULL
95201947,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,0.6,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-22 11:25:39",47,NULL
73650917,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,0.4,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-22 11:25:39",48,10223
73563648,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,3.3,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-22 11:25:39",49,NULL
73569861,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,7.5,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-22 11:25:39",50,NULL
114024148,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,4,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-22 11:25:39",51,NULL
73563636,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,3.3,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-22 11:25:39",52,NULL
73454272,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,10.1,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-22 11:25:39",53,NULL
73569861,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,7.5,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-23 06:35:29",54,NULL
73563636,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,3.3,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-23 06:35:29",55,NULL
114029011,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,4.2,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-23 06:35:29",56,NULL
2065148334,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,3.1,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-23 06:35:29",57,NULL
73555820,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,2.6,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-23 06:35:29",58,NULL
73650815,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,7.9,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-23 06:35:29",59,NULL
73454910,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,10.2,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-23 06:35:29",60,NULL
73571887,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,0.4,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-26 09:21:12",61,NULL
73653821,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,2.9,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-26 09:21:12",62,NULL
114023095,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,4.6,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-26 06:02:41",63,NULL
2081634780,"World Journalism Preparatory: A College Board School",8,Public,Middle,6-12,0.2,https://www.greatschools.org/new-york/queens/8818-World-Journalism-Preparatory-A-College-Board-School/,"2024-11-26 06:02:41",64,NULL
73578543,"Robert Frost Sixth-Grade Academy",NULL,Public,Elementary,6,1.1,https://www.greatschools.org/kentucky/louisville/746-Frost-Middle-School/,"2024-11-26 06:02:41",65,NULL
14267122,"Marietta 6th Grade School",6,Public,Elementary,6,3,https://www.greatschools.org/georgia/marietta/2828-Marietta-6th-Grade-School/,"2024-11-29 05:32:39",66,NULL
14267122,"Marietta 6th Grade School",6,Public,Elementary,6,3,https://www.greatschools.org/georgia/marietta/2828-Marietta-6th-Grade-School/,"2024-11-28 06:03:26",67,NULL
1084996,"Joyce Kilmer School 69",NULL,Public,Elementary,6,0.6,https://www.greatschools.org/indiana/indianapolis/4720-Joyce-Kilmer-School-69/,"2024-11-28 06:03:26",68,NULL
1116292,"Joyce Kilmer School 69",NULL,Public,Elementary,6,0.4,https://www.greatschools.org/indiana/indianapolis/4720-Joyce-Kilmer-School-69/,"2024-11-28 06:03:26",69,NULL
1071574,"Joyce Kilmer School 69",NULL,Public,Elementary,6,0.7,https://www.greatschools.org/indiana/indianapolis/4720-Joyce-Kilmer-School-69/,"2024-11-26 09:21:12",70,NULL
1074201,"Joyce Kilmer School 69",NULL,Public,Elementary,6,0.6,https://www.greatschools.org/indiana/indianapolis/4720-Joyce-Kilmer-School-69/,"2024-11-26 06:02:41",71,NULL
1174698,"Southport 6th Grade Academy",6,Public,Elementary,6,1.2,https://www.greatschools.org/indiana/indianapolis/3201-Southport-6th-Grade-Academy/,"2024-11-23 06:36:42",72,NULL
1184256,"Southport 6th Grade Academy",6,Public,Elementary,6,2.6,https://www.greatschools.org/indiana/indianapolis/3201-Southport-6th-Grade-Academy/,"2024-11-23 06:36:42",73,NULL
2129773493,"Southport 6th Grade Academy",6,Public,Elementary,6,2,https://www.greatschools.org/indiana/indianapolis/3201-Southport-6th-Grade-Academy/,"2024-11-23 06:36:42",74,NULL
2129773493,"Southport 6th Grade Academy",6,Public,Elementary,6,2,https://www.greatschools.org/indiana/indianapolis/3201-Southport-6th-Grade-Academy/,"2024-11-23 06:38:32",75,NULL
1184256,"Southport 6th Grade Academy",6,Public,Elementary,6,2.6,https://www.greatschools.org/indiana/indianapolis/3201-Southport-6th-Grade-Academy/,"2024-11-23 06:38:32",76,NULL
1174698,"Southport 6th Grade Academy",6,Public,Elementary,6,1.2,https://www.greatschools.org/indiana/indianapolis/3201-Southport-6th-Grade-Academy/,"2024-11-23 06:38:32",77,NULL
1174698,"Southport 6th Grade Academy",6,Public,Elementary,6,1.2,https://www.greatschools.org/indiana/indianapolis/3201-Southport-6th-Grade-Academy/,"2024-11-23 06:39:45",78,NULL
1184256,"Southport 6th Grade Academy",6,Public,Elementary,6,2.6,https://www.greatschools.org/indiana/indianapolis/3201-Southport-6th-Grade-Academy/,"2024-11-23 06:39:45",79,NULL
442793282,"Brooklyn Secondary School For Collaborative Studie",6,Public,Middle,6-12,0.6,https://www.greatschools.org/new-york/brooklyn/7947-Brooklyn-Secondary-School-For-Collaborative-Studie/,"2024-11-23 06:36:42",80,NULL
2129773493,"Southport 6th Grade Academy",6,Public,Elementary,6,2,https://www.greatschools.org/indiana/indianapolis/3201-Southport-6th-Grade-Academy/,"2024-11-23 06:39:45",81,NULL
167365261,"Southport 6th Grade Academy",6,Public,Elementary,6,2.9,https://www.greatschools.org/indiana/indianapolis/3201-Southport-6th-Grade-Academy/,"2024-11-23 09:30:22",82,NULL
442793282,"Brooklyn Secondary School For Collaborative Studie",6,Public,Middle,6-12,0.6,https://www.greatschools.org/new-york/brooklyn/7947-Brooklyn-Secondary-School-For-Collaborative-Studie/,"2024-11-23 06:38:32",83,NULL
442793282,"Brooklyn Secondary School For Collaborative Studie",6,Public,Middle,6-12,0.6,https://www.greatschools.org/new-york/brooklyn/7947-Brooklyn-Secondary-School-For-Collaborative-Studie/,"2024-11-23 06:39:45",84,NULL
30569375,"Brooklyn Secondary School For Collaborative Studie",6,Public,Middle,6-12,0.4,https://www.greatschools.org/new-york/brooklyn/7947-Brooklyn-Secondary-School-For-Collaborative-Studie/,"2024-11-20 23:54:07",85,NULL
442793282,"Brooklyn Secondary School For Collaborative Studie",6,Public,Middle,6-12,0.6,https://www.greatschools.org/new-york/brooklyn/7947-Brooklyn-Secondary-School-For-Collaborative-Studie/,"2024-11-23 06:35:29",86,NULL
2121195098,"Acadey of Medical Technology - A College Board School",4,Public,Middle,6-12,0.1,https://www.greatschools.org/new-york/queens/13371-Acadey-Of-Medical-Technology---A-College-Board-School/,"2024-11-24 05:51:59",87,NULL
440013457,"Acadey of Medical Technology - A College Board School",4,Public,Middle,6-12,0.8,https://www.greatschools.org/new-york/queens/13371-Acadey-Of-Medical-Technology---A-College-Board-School/,"2024-11-28 06:03:26",88,NULL
440013457,"Acadey of Medical Technology - A College Board School",4,Public,Middle,6-12,0.8,https://www.greatschools.org/new-york/queens/13371-Acadey-Of-Medical-Technology---A-College-Board-School/,"2024-11-27 06:13:47",89,NULL
2097413268,"Acadey of Medical Technology - A College Board School",4,Public,Middle,6-12,0.7,https://www.greatschools.org/new-york/queens/13371-Acadey-Of-Medical-Technology---A-College-Board-School/,"2024-11-26 06:02:41",90,NULL
82582439,"Rfk Community Schools-Ambassador-Global Leadership",4,Public,Middle,6-12,0.5,https://www.greatschools.org/california/los-angeles/25424-Rfk-Community-Schools-Ambassador-Global-Leadership/,"2024-11-24 05:51:59",91,NULL
20612179,"Rfk Community Schools-Ambassador-Global Leadership",4,Public,Middle,6-12,0.4,https://www.greatschools.org/california/los-angeles/25424-Rfk-Community-Schools-Ambassador-Global-Leadership/,"2024-11-20 23:54:07",92,NULL
2080383176,"Pathways College Preparatory School: A College Board School",6,Public,Middle,6-12,0.5,https://www.greatschools.org/new-york/queens/8337-Pathways-College-Preparatory-School-A-College-Board-School/,"2024-11-23 06:36:42",93,NULL
2080383176,"Pathways College Preparatory School: A College Board School",6,Public,Middle,6-12,0.5,https://www.greatschools.org/new-york/queens/8337-Pathways-College-Preparatory-School-A-College-Board-School/,"2024-11-23 06:38:32",94,NULL
2080383176,"Pathways College Preparatory School: A College Board School",6,Public,Middle,6-12,0.5,https://www.greatschools.org/new-york/queens/8337-Pathways-College-Preparatory-School-A-College-Board-School/,"2024-11-23 06:39:45",95,NULL
79673684,"Southport 6th Grade Academy",6,Public,Elementary,6,2.6,https://www.greatschools.org/indiana/indianapolis/3201-Southport-6th-Grade-Academy/,"2024-11-23 09:30:22",96,NULL
1168719,"Southport 6th Grade Academy",6,Public,Elementary,6,2.6,https://www.greatschools.org/indiana/indianapolis/3201-Southport-6th-Grade-Academy/,"2024-11-20 23:54:07",97,NULL
1189803,"Southport 6th Grade Academy",6,Public,Elementary,6,1.3,https://www.greatschools.org/indiana/indianapolis/3201-Southport-6th-Grade-Academy/,"2024-11-29 05:32:39",98,NULL
1170161,"Southport 6th Grade Academy",6,Public,Elementary,6,0.9,https://www.greatschools.org/indiana/indianapolis/3201-Southport-6th-Grade-Academy/,"2024-11-28 06:03:26",99,NULL
1189803,"Southport 6th Grade Academy",6,Public,Elementary,6,1.3,https://www.greatschools.org/indiana/indianapolis/3201-Southport-6th-Grade-Academy/,"2024-11-28 06:03:26",100,NULL
32152247,"Pathways College Preparatory School: A College Board School",6,Public,Middle,6-12,0.7,https://www.greatschools.org/new-york/queens/8337-Pathways-College-Preparatory-School-A-College-Board-School/,"2024-11-24 05:51:59",101,NULL
32146833,"Pathways College Preparatory School: A College Board School",6,Public,Middle,6-12,0.3,https://www.greatschools.org/new-york/queens/8337-Pathways-College-Preparatory-School-A-College-Board-School/,"2024-11-24 05:51:59",102,NULL
1186497,"Southport 6th Grade Academy",6,Public,Elementary,6,1.9,https://www.greatschools.org/indiana/indianapolis/3201-Southport-6th-Grade-Academy/,"2024-11-28 09:24:51",103,NULL
32156743,"Pathways College Preparatory School: A College Board School",6,Public,Middle,6-12,0.1,https://www.greatschools.org/new-york/queens/8337-Pathways-College-Preparatory-School-A-College-Board-School/,"2024-11-20 23:54:07",104,NULL
1186148,"Southport 6th Grade Academy",6,Public,Elementary,6,2.4,https://www.greatschools.org/indiana/indianapolis/3201-Southport-6th-Grade-Academy/,"2024-11-21 11:09:29",105,9974
32160721,"Pathways College Preparatory School: A College Board School",6,Public,Middle,6-12,0.6,https://www.greatschools.org/new-york/queens/8337-Pathways-College-Preparatory-School-A-College-Board-School/,"2024-11-20 23:54:07",106,NULL
1186148,"Southport 6th Grade Academy",6,Public,Elementary,6,2.4,https://www.greatschools.org/indiana/indianapolis/3201-Southport-6th-Grade-Academy/,"2024-11-22 11:25:39",107,9974
442721637,"Pathways College Preparatory School: A College Board School",6,Public,Middle,6-12,1,https://www.greatschools.org/new-york/queens/8337-Pathways-College-Preparatory-School-A-College-Board-School/,"2024-11-20 23:54:07",108,NULL
1174698,"Southport 6th Grade Academy",6,Public,Elementary,6,1.2,https://www.greatschools.org/indiana/indianapolis/3201-Southport-6th-Grade-Academy/,"2024-11-23 06:35:29",109,NULL
1184256,"Southport 6th Grade Academy",6,Public,Elementary,6,2.6,https://www.greatschools.org/indiana/indianapolis/3201-Southport-6th-Grade-Academy/,"2024-11-23 06:35:29",110,NULL
2129773493,"Southport 6th Grade Academy",6,Public,Elementary,6,2,https://www.greatschools.org/indiana/indianapolis/3201-Southport-6th-Grade-Academy/,"2024-11-23 06:35:29",111,NULL
1191159,"Southport 6th Grade Academy",6,Public,Elementary,6,2.6,https://www.greatschools.org/indiana/indianapolis/3201-Southport-6th-Grade-Academy/,"2024-11-26 09:21:12",112,NULL
1170348,"Southport 6th Grade Academy",6,Public,Elementary,6,1.1,https://www.greatschools.org/indiana/indianapolis/3201-Southport-6th-Grade-Academy/,"2024-11-26 09:21:12",113,NULL
2069486107,"Southport 6th Grade Academy",6,Public,Elementary,6,2,https://www.greatschools.org/indiana/indianapolis/3201-Southport-6th-Grade-Academy/,"2024-11-25 05:33:30",114,NULL
52489552,"Southport 6th Grade Academy",6,Public,Elementary,6,1.9,https://www.greatschools.org/indiana/indianapolis/3201-Southport-6th-Grade-Academy/,"2024-11-26 06:02:41",115,NULL
441962634,"Southport 6th Grade Academy",6,Public,Elementary,6,0.8,https://www.greatschools.org/indiana/indianapolis/3201-Southport-6th-Grade-Academy/,"2024-11-26 06:02:41",116,NULL
1186450,"Southport 6th Grade Academy",6,Public,Elementary,6,1.9,https://www.greatschools.org/indiana/indianapolis/3201-Southport-6th-Grade-Academy/,"2024-11-26 06:02:41",117,NULL
1192272,"Perry Meridian 6th Grade Academy",7,Public,Elementary,6,1.5,https://www.greatschools.org/indiana/indianapolis/3202-Perry-Meridian-6th-Grade-Academy/,"2024-11-23 06:36:42",118,NULL
1188902,"Perry Meridian 6th Grade Academy",7,Public,Elementary,6,1,https://www.greatschools.org/indiana/indianapolis/3202-Perry-Meridian-6th-Grade-Academy/,"2024-11-23 06:36:42",119,NULL
112855551,"Perry Meridian 6th Grade Academy",7,Public,Elementary,6,1.2,https://www.greatschools.org/indiana/indianapolis/3202-Perry-Meridian-6th-Grade-Academy/,"2024-11-23 06:36:42",120,NULL
1188902,"Perry Meridian 6th Grade Academy",7,Public,Elementary,6,1,https://www.greatschools.org/indiana/indianapolis/3202-Perry-Meridian-6th-Grade-Academy/,"2024-11-23 06:38:32",121,NULL
32157034,"Pathways College Preparatory School: A College Board School",6,Public,Middle,6-12,0.6,https://www.greatschools.org/new-york/queens/8337-Pathways-College-Preparatory-School-A-College-Board-School/,"2024-11-28 06:03:26",122,NULL
442986329,"Pathways College Preparatory School: A College Board School",6,Public,Middle,6-12,0.3,https://www.greatschools.org/new-york/queens/8337-Pathways-College-Preparatory-School-A-College-Board-School/,"2024-11-28 06:03:26",123,NULL
2076939134,"Pathways College Preparatory School: A College Board School",6,Public,Middle,6-12,0.4,https://www.greatschools.org/new-york/queens/8337-Pathways-College-Preparatory-School-A-College-Board-School/,"2024-11-27 09:23:19",124,NULL
32152113,"Pathways College Preparatory School: A College Board School",6,Public,Middle,6-12,0.7,https://www.greatschools.org/new-york/queens/8337-Pathways-College-Preparatory-School-A-College-Board-School/,"2024-11-22 14:21:59",125,NULL
2080383176,"Pathways College Preparatory School: A College Board School",6,Public,Middle,6-12,0.5,https://www.greatschools.org/new-york/queens/8337-Pathways-College-Preparatory-School-A-College-Board-School/,"2024-11-23 06:35:29",126,NULL
112855551,"Perry Meridian 6th Grade Academy",7,Public,Elementary,6,1.2,https://www.greatschools.org/indiana/indianapolis/3202-Perry-Meridian-6th-Grade-Academy/,"2024-11-23 06:38:32",127,NULL
32152247,"Pathways College Preparatory School: A College Board School",6,Public,Middle,6-12,0.7,https://www.greatschools.org/new-york/queens/8337-Pathways-College-Preparatory-School-A-College-Board-School/,"2024-11-25 05:33:30",128,NULL
32146833,"Pathways College Preparatory School: A College Board School",6,Public,Middle,6-12,0.3,https://www.greatschools.org/new-york/queens/8337-Pathways-College-Preparatory-School-A-College-Board-School/,"2024-11-25 05:33:30",129,NULL
1192272,"Perry Meridian 6th Grade Academy",7,Public,Elementary,6,1.5,https://www.greatschools.org/indiana/indianapolis/3202-Perry-Meridian-6th-Grade-Academy/,"2024-11-23 06:38:32",130,NULL
32092244,"Pathways College Preparatory School: A College Board School",6,Public,Middle,6-12,0.9,https://www.greatschools.org/new-york/queens/8337-Pathways-College-Preparatory-School-A-College-Board-School/,"2024-11-26 06:02:41",131,NULL
1188902,"Perry Meridian 6th Grade Academy",7,Public,Elementary,6,1,https://www.greatschools.org/indiana/indianapolis/3202-Perry-Meridian-6th-Grade-Academy/,"2024-11-23 06:39:45",132,NULL
29776986,"Middle School 223 Laboratory School of Finance and Technology",7,Public,Middle,6-12,0.1,https://www.greatschools.org/new-york/bronx/7696-Middle-School-223-Laboratory-School-Of-Finance-And-Technology/,"2024-11-21 00:25:47",133,1915
1192272,"Perry Meridian 6th Grade Academy",7,Public,Elementary,6,1.5,https://www.greatschools.org/indiana/indianapolis/3202-Perry-Meridian-6th-Grade-Academy/,"2024-11-23 06:39:45",134,NULL
112855551,"Perry Meridian 6th Grade Academy",7,Public,Elementary,6,1.2,https://www.greatschools.org/indiana/indianapolis/3202-Perry-Meridian-6th-Grade-Academy/,"2024-11-23 06:39:45",135,NULL
29776986,"Middle School 223 Laboratory School of Finance and Technology",7,Public,Middle,6-12,0.1,https://www.greatschools.org/new-york/bronx/7696-Middle-School-223-Laboratory-School-Of-Finance-And-Technology/,"2024-11-21 00:24:35",136,1915
1170684,"Perry Meridian 6th Grade Academy",7,Public,Elementary,6,1.5,https://www.greatschools.org/indiana/indianapolis/3202-Perry-Meridian-6th-Grade-Academy/,"2024-11-23 09:30:22",137,NULL
29776986,"Middle School 223 Laboratory School of Finance and Technology",7,Public,Middle,6-12,0.1,https://www.greatschools.org/new-york/bronx/7696-Middle-School-223-Laboratory-School-Of-Finance-And-Technology/,"2024-11-21 00:21:30",138,1915
1191706,"Perry Meridian 6th Grade Academy",7,Public,Elementary,6,1.5,https://www.greatschools.org/indiana/indianapolis/3202-Perry-Meridian-6th-Grade-Academy/,"2024-11-23 09:30:22",139,NULL
252258358,"Perry Meridian 6th Grade Academy",7,Public,Elementary,6,2.5,https://www.greatschools.org/indiana/indianapolis/3202-Perry-Meridian-6th-Grade-Academy/,"2024-11-23 09:30:22",140,NULL
29776986,"Middle School 223 Laboratory School of Finance and Technology",7,Public,Middle,6-12,0.1,https://www.greatschools.org/new-york/bronx/7696-Middle-School-223-Laboratory-School-Of-Finance-And-Technology/,"2024-11-21 00:22:43",141,1915
29776986,"Middle School 223 Laboratory School of Finance and Technology",7,Public,Middle,6-12,0.1,https://www.greatschools.org/new-york/bronx/7696-Middle-School-223-Laboratory-School-Of-Finance-And-Technology/,"2024-11-21 14:20:38",142,1915
