zpid,price,homeStatus,homeType,datePosted,streetAddress,city,state,zipcode,county,yearBuilt,livingArea,livingAreaUnits,rentZestimate,bathrooms,bedrooms,pageViewCount,favoriteCount,propertyTaxRate,timeOnZillow,dateSold,url,lastUpdated,pl_id,lsi_id,lph_id,ls_id
45032219,250000,"Recently Sold",Condo,2024-09-02,"2506 N Rocky Point Dr #403",Tampa,FL,33607,"Hillsborough County",1982,516,sqft,1544,1,1,183,8,0.75,9,2024-11-22,https://www.zillow.com/homedetails/2506-N-Rocky-Point-Dr-403-Tampa-FL-33607/45032219_zpid/,"2024-11-23 09:30:22",335,4974,103168,2087
73631221,291500,"Recently Sold","Single Family",2024-10-17,"2402 Hikes Ln",Louisville,KY,40218,"Jefferson County",1957,2224,sqft,2058,2,4,129,4,0.83,9,2024-11-22,https://www.zillow.com/homedetails/2402-Hikes-Ln-Louisville-KY-40218/73631221_zpid/,"2024-11-23 09:30:22",336,20880,2541,1822
6145654,498000,"Recently Sold","Single Family",2024-10-12,"12020 Lavershire Ct",Charlotte,NC,28262,"Mecklenburg County",1994,2941,sqft,2540,3,3,121,3,0.67,9,2024-11-22,https://www.zillow.com/homedetails/12020-Lavershire-Ct-Charlotte-NC-28262/6145654_zpid/,"2024-11-23 09:30:22",337,34092,NULL,2964
68580718,320000,"Recently Sold","Single Family",2024-07-25,"3709 N 36th St",Tampa,FL,33610,"Hillsborough County",2005,1352,sqft,2264,2,3,87,2,0.75,9,2024-11-22,https://www.zillow.com/homedetails/3709-N-36th-St-Tampa-FL-33610/68580718_zpid/,"2024-11-23 09:30:22",338,6248,103216,2231
339865469,379523,"Recently Sold",Townhouse,2024-08-05,"4038 Cheyney Park Dr",Charlotte,NC,28269,"Mecklenburg County",2024,1742,sqft,2288,3,3,8,0,0.67,9,2024-11-22,https://www.zillow.com/homedetails/4038-Cheyney-Park-Dr-Charlotte-NC-28269/339865469_zpid/,"2024-11-23 09:30:22",339,43938,NULL,2317
73617910,240000,"Recently Sold","Single Family",2024-09-25,"3115 Cabinwood Dr",Louisville,KY,40220,"Jefferson County",1965,1228,sqft,1849,2,3,692,63,0.83,9,2024-11-22,https://www.zillow.com/homedetails/3115-Cabinwood-Dr-Louisville-KY-40220/73617910_zpid/,"2024-11-23 09:30:22",340,20896,44057,2559
44965376,265000,"Recently Sold","Single Family",2024-09-21,"6224 N Falkenburg Rd",Tampa,FL,33610,"Hillsborough County",1976,1028,sqft,1757,2,2,656,25,0.75,9,2024-11-22,https://www.zillow.com/homedetails/6224-N-Falkenburg-Rd-Tampa-FL-33610/44965376_zpid/,"2024-11-23 09:30:22",341,14990,103147,2648
6148442,489000,"Recently Sold","Single Family",2024-09-18,"9152 Snow Hill Court",Charlotte,NC,28269,"Mecklenburg County",1999,2220,sqft,2342,3,4,360,19,0.67,9,2024-11-22,https://www.zillow.com/homedetails/9152-Snow-Hill-Ct-Charlotte-NC-28269/6148442_zpid/,"2024-11-23 09:30:22",342,40670,NULL,2105
73561485,230000,"Recently Sold","Single Family",2024-10-19,"8104 Ardenia Ln",Louisville,KY,40228,"Jefferson County",1963,1200,sqft,1545,1,3,102,1,0.83,9,2024-11-22,https://www.zillow.com/homedetails/8104-Ardenia-Ln-Louisville-KY-40228/73561485_zpid/,"2024-11-23 09:30:22",343,55617,67355,1826
2054914384,1650000,"Recently Sold",Condo,2024-05-20,"5120 Marina Way #16001",Tampa,FL,33611,"Hillsborough County",2023,1837,sqft,6254,3,3,196,1,0.75,9,2024-11-22,https://www.zillow.com/homedetails/5120-Marina-Way-16001-Tampa-FL-33611/2054914384_zpid/,"2024-11-23 09:30:22",344,10194,103207,2468
118001675,443000,"Recently Sold","Single Family",2024-10-18,"12309 Lookout Point Dr",Charlotte,NC,28269,"Mecklenburg County",2013,3021,sqft,2566,3,3,482,39,0.67,9,2024-11-22,https://www.zillow.com/homedetails/12309-Lookout-Point-Dr-Charlotte-NC-28269/118001675_zpid/,"2024-11-23 09:30:22",345,40671,NULL,2375
345113471,339700,"Recently Sold","Single Family",2024-09-26,"3630 Chaparral Ct",Louisville,KY,40229,"Jefferson County",2024,2265,sqft,2723,3,4,18,0,0.83,9,2024-11-22,https://www.zillow.com/homedetails/3630-Chaparral-Ct-Louisville-KY-40229/345113471_zpid/,"2024-11-23 09:30:22",346,21054,55649,2294
73540775,229900,"Recently Sold","Single Family",2024-10-02,"10101 Caven Ave",Louisville,KY,40229,"Jefferson County",1971,1161,sqft,1792,2,4,61,1,0.83,9,2024-11-22,https://www.zillow.com/homedetails/10101-Caven-Ave-Louisville-KY-40229/73540775_zpid/,"2024-11-23 09:30:22",347,21052,2442,2824
73626854,1495,"For Rent","Single Family",2024-10-30,"1611 Washington Blvd",Lyndon,KY,40242,"Jefferson County",1959,936,sqft,1339,1,3,115,5,0.83,552,NULL,https://www.zillow.com/homedetails/1611-Washington-Blvd-Lyndon-KY-40242/73626854_zpid/,"2024-11-23 09:30:22",348,25151,44048,1939
73497422,526000,"Recently Sold","Single Family",2024-10-14,"10612 Chertsey Pl","Douglass Hills",KY,40243,"Jefferson County",1973,3844,sqft,2566,2,3,272,8,0.83,9,2024-11-22,https://www.zillow.com/homedetails/10612-Chertsey-Pl-Douglass-Hills-KY-40243/73497422_zpid/,"2024-11-23 09:30:22",349,20905,67335,1788
6272065,500500,"Recently Sold","Single Family",2024-08-30,"6610 Glenleaf Ct",Charlotte,NC,28270,"Mecklenburg County",1986,2458,sqft,3039,3,3,1084,100,0.67,9,2024-11-22,https://www.zillow.com/homedetails/6610-Glenleaf-Ct-Charlotte-NC-28270/6272065_zpid/,"2024-11-23 09:30:22",350,41343,44622,2920
114078938,1950000,"Recently Sold","Single Family",2024-08-29,"15410 Beckley Crossing Dr",Louisville,KY,40245,"Jefferson County",2005,8752,sqft,5776,6,5,274,8,0.83,9,2024-11-22,https://www.zillow.com/homedetails/15410-Beckley-Crossing-Dr-Louisville-KY-40245/114078938_zpid/,"2024-11-23 09:30:22",351,20910,67404,2354
6301219,650000,"Recently Sold","Single Family",2024-08-16,"112 N Brackenbury Ln",Charlotte,NC,28270,"Mecklenburg County",1987,2606,sqft,3071,3,4,146,5,0.67,9,2024-11-22,https://www.zillow.com/homedetails/112-N-Brackenbury-Ln-Charlotte-NC-28270/6301219_zpid/,"2024-11-23 09:30:22",352,41337,NULL,2363
73558585,237900,"Recently Sold","Single Family",2024-11-23,"8018 N Blake Ln",Louisville,KY,40258,"Jefferson County",1959,2000,sqft,1856,2,3,4,0,0.83,9,2024-11-22,https://www.zillow.com/homedetails/8018-N-Blake-Ln-Louisville-KY-40258/73558585_zpid/,"2024-11-23 09:30:22",353,21110,38018,2566
336916646,525000,"Recently Sold","Single Family",2024-10-25,"11356 Wrigley Mansion Dr",Charlotte,NC,28273,"Mecklenburg County",2019,2599,sqft,2524,3,3,558,43,0.67,9,2024-11-22,https://www.zillow.com/homedetails/11356-Wrigley-Mansion-Dr-Charlotte-NC-28273/336916646_zpid/,"2024-11-23 09:30:22",354,3516,NULL,2722
45061531,1500000,"Recently Sold","Single Family",2024-11-22,"2923 W Lawn Ave",Tampa,FL,33611,"Hillsborough County",1952,3329,sqft,6918,4,5,17,0,0.75,9,2024-11-22,https://www.zillow.com/homedetails/2923-W-Lawn-Ave-Tampa-FL-33611/45061531_zpid/,"2024-11-23 09:30:22",355,5472,2957,2479
73573807,300000,"Recently Sold","Single Family",2024-10-03,"12531 Hedgeapple Way",Louisville,KY,40272,"Jefferson County",2002,1739,sqft,1881,2,4,137,2,0.83,9,2024-11-22,https://www.zillow.com/homedetails/12531-Hedgeapple-Way-Louisville-KY-40272/73573807_zpid/,"2024-11-23 09:30:22",356,27,67371,2321
54497111,265000,"Recently Sold",Townhouse,2024-08-16,"12754 Spirit Bound Way",Charlotte,NC,28273,"Mecklenburg County",1999,1115,sqft,1624,3,2,41,0,0.67,9,2024-11-22,https://www.zillow.com/homedetails/12754-Spirit-Bound-Way-Charlotte-NC-28273/54497111_zpid/,"2024-11-23 09:30:22",357,3513,NULL,2478
73546515,299900,"Recently Sold","Single Family",2024-10-24,"9020 Wooddale Dr",Louisville,KY,40272,"Jefferson County",1964,1980,sqft,1881,2,3,288,16,0.83,9,2024-11-22,https://www.zillow.com/homedetails/9020-Wooddale-Dr-Louisville-KY-40272/73546515_zpid/,"2024-11-23 09:30:22",358,26,2748,2371
10903540,810000,"Recently Sold",Condo,2024-09-14,"55 Ashley Ave APT 13",Charleston,SC,29401,"Charleston County",1912,1106,sqft,3793,1,1,140,3,0.39,9,2024-11-22,https://www.zillow.com/homedetails/55-Ashley-Ave-APT-13-Charleston-SC-29401/10903540_zpid/,"2024-11-23 09:30:22",359,37797,2535,2646
73541326,755000,"Recently Sold","Single Family",2024-09-06,"8305 Cedar Creek Rd",Louisville,KY,40291,"Jefferson County",1993,3654,sqft,3089,3,3,437,9,0.83,9,2024-11-22,https://www.zillow.com/homedetails/8305-Cedar-Creek-Rd-Louisville-KY-40291/73541326_zpid/,"2024-11-23 09:30:22",360,22908,67385,2563
41143543,415000,"Recently Sold",Townhouse,2024-09-21,"2815 Hazelwood Dr",Nashville,TN,37212,"Davidson County",1985,1162,sqft,1995,2,2,125,3,0.57,9,2024-11-22,https://www.zillow.com/homedetails/2815-Hazelwood-Dr-Nashville-TN-37212/41143543_zpid/,"2024-11-23 09:30:22",361,2960,NULL,2229
10903204,1600000,"Recently Sold",Townhouse,2024-08-14,"2 Harleston Pl",Charleston,SC,29401,"Charleston County",1984,2025,sqft,5758,4,4,205,4,0.39,9,2024-11-22,https://www.zillow.com/homedetails/2-Harleston-Pl-Charleston-SC-29401/10903204_zpid/,"2024-11-23 09:30:22",362,37796,24075,1907
331358117,339900,"Recently Sold","Single Family",2024-09-12,"9910 Cedar Park Ct",Louisville,KY,40291,"Jefferson County",2020,2705,sqft,3027,3,3,67,0,0.83,9,2024-11-22,https://www.zillow.com/homedetails/9910-Cedar-Park-Ct-Louisville-KY-40291/331358117_zpid/,"2024-11-23 09:30:22",363,55616,67362,2319
41136364,366000,"Recently Sold","Single Family",2024-10-15,"1135 Fitzpatrick Rd",Nashville,TN,37214,"Davidson County",1999,1258,sqft,1867,2,3,106,1,0.57,9,2024-11-22,https://www.zillow.com/homedetails/1135-Fitzpatrick-Rd-Nashville-TN-37214/41136364_zpid/,"2024-11-23 09:30:22",364,28901,NULL,1785
10907003,1300000,"Recently Sold","Multi Family",2024-02-02,"258 Philip St",Charleston,SC,29403,"Charleston County",1852,1384,sqft,4178,2,4,46,1,0.39,9,2024-11-22,https://www.zillow.com/homedetails/258-Philip-St-Charleston-SC-29403/10907003_zpid/,"2024-11-23 09:30:22",365,37795,24071,2483
284889872,551000,"Recently Sold","Single Family",2024-10-23,"11711 Timberland Dr",Louisville,KY,40291,"Jefferson County",2018,2642,sqft,3203,3,3,529,18,0.83,9,2024-11-22,https://www.zillow.com/homedetails/11711-Timberland-Dr-Louisville-KY-40291/284889872_zpid/,"2024-11-23 09:30:22",366,22906,67311,2174
41122209,283000,"Recently Sold","Single Family",2024-10-16,"826 Colfax Dr",Nashville,TN,37214,"Davidson County",1955,1484,sqft,1941,1,3,432,10,0.57,9,2024-11-22,https://www.zillow.com/homedetails/826-Colfax-Dr-Nashville-TN-37214/41122209_zpid/,"2024-11-23 09:30:22",367,28902,2421,2382
110219239,1150000,"Recently Sold","Single Family",2024-08-12,"101 America St",Charleston,SC,29403,"Charleston County",2017,2216,sqft,5875,4,3,180,1,0.39,9,2024-11-22,https://www.zillow.com/homedetails/101-America-St-Charleston-SC-29403/110219239_zpid/,"2024-11-23 09:30:22",368,37798,24080,2985
73499498,290000,"Recently Sold","Single Family",2024-10-23,"4511 Gaudet Rd",Jeffersontown,KY,40299,"Jefferson County",1974,2053,sqft,2147,2,4,1023,102,0.83,9,2024-11-22,https://www.zillow.com/homedetails/4511-Gaudet-Rd-Jeffersontown-KY-40299/73499498_zpid/,"2024-11-23 09:30:22",369,30549,67345,2550
33444844,60000,"Recently Sold","Single Family",2024-09-26,"16907 Ridgeton Dr",Cleveland,OH,44128,"Cuyahoga County",1950,1229,sqft,1451,1,3,862,43,2,9,2024-11-22,https://www.zillow.com/homedetails/16907-Ridgeton-Dr-Cleveland-OH-44128/33444844_zpid/,"2024-11-23 09:30:22",370,89054,70915,2438
71265580,380000,"Recently Sold",Condo,2024-09-13,"2025 Woodmont Blvd APT 312",Nashville,TN,37215,"Davidson County",1995,1218,sqft,2169,2,2,84,1,0.57,9,2024-11-22,https://www.zillow.com/homedetails/2025-Woodmont-Blvd-APT-312-Nashville-TN-37215/71265580_zpid/,"2024-11-23 09:30:22",371,2962,NULL,2366
73508803,405000,"Recently Sold","Single Family",2024-10-24,"2203 Mahan Dr",Louisville,KY,40299,"Jefferson County",1998,3324,sqft,2488,3,3,2174,171,0.83,9,2024-11-22,https://www.zillow.com/homedetails/2203-Mahan-Dr-Louisville-KY-40299/73508803_zpid/,"2024-11-23 09:30:22",372,30548,67377,2443
2068421525,350000,"Recently Sold",Townhouse,2024-09-26,"4001 Anderson Rd UNIT S162",Nashville,TN,37217,"Davidson County",1978,2021,sqft,2176,2,4,674,45,0.57,9,2024-11-22,https://www.zillow.com/homedetails/4001-Anderson-Rd-UNIT-S162-Nashville-TN-37217/2068421525_zpid/,"2024-11-23 09:30:22",373,2022,NULL,2117
59677660,295000,"Recently Sold","Single Family",2024-10-24,"5500 Sweet Gale Ct","Canal Winchester",OH,43110,"Franklin County",2000,1344,sqft,1928,3,3,979,96,1.43,9,2024-11-22,https://www.zillow.com/homedetails/5500-Sweet-Gale-Ct-Canal-Winchester-OH-43110/59677660_zpid/,"2024-11-23 09:30:22",374,45214,90588,2627
41184691,420000,"Recently Sold","Single Family",2024-07-26,"2824 Creekview Dr",Nashville,TN,37217,"Davidson County",1971,2050,sqft,2737,3,3,103,0,0.57,9,2024-11-22,https://www.zillow.com/homedetails/2824-Creekview-Dr-Nashville-TN-37217/41184691_zpid/,"2024-11-23 09:30:22",375,2024,NULL,2422
34098218,285000,"Recently Sold","Single Family",2024-10-10,"793 Hurlock Ln",Galloway,OH,43119,"Franklin County",1994,1173,sqft,1792,2,3,50,2,1.43,9,2024-11-22,https://www.zillow.com/homedetails/793-Hurlock-Ln-Galloway-OH-43119/34098218_zpid/,"2024-11-23 09:30:22",376,13175,NULL,2279
132071825,1025000,"Recently Sold","Single Family",2024-10-18,"17007 Isabella View Pl",Fisherville,KY,40023,"Jefferson County",2014,6818,sqft,4750,5,6,402,18,0.83,9,2024-11-22,https://www.zillow.com/homedetails/17007-Isabella-View-Pl-Fisherville-KY-40023/132071825_zpid/,"2024-11-23 09:30:22",377,20908,2929,2475
59677897,338000,"Recently Sold","Single Family",2024-10-10,"5894 Weston Woods Dr",Galloway,OH,43119,"Franklin County",2000,1482,sqft,1937,2,3,181,1,1.43,9,2024-11-22,https://www.zillow.com/homedetails/5894-Weston-Woods-Dr-Galloway-OH-43119/59677897_zpid/,"2024-11-23 09:30:22",378,1472,NULL,2142
73466508,419500,"Recently Sold","Single Family",2024-10-18,"1801 Eastern Pkwy",Louisville,KY,40204,"Jefferson County",1900,2217,sqft,2483,2,2,271,6,0.83,9,2024-11-22,https://www.zillow.com/homedetails/1801-Eastern-Pkwy-Louisville-KY-40204/73466508_zpid/,"2024-11-23 09:30:22",379,20881,2922,2408
352276247,349900,"Recently Sold","Single Family",2024-06-15,"58 Reneau Ave LOT 6",Galloway,OH,43119,"Franklin County",2024,1903,sqft,2448,3,3,7,0,1.43,9,2024-11-22,https://www.zillow.com/homedetails/58-Reneau-Ave-LOT-6-Galloway-OH-43119/352276247_zpid/,"2024-11-23 09:30:22",380,6559,NULL,2185
52900327,475000,"Recently Sold","Single Family",2024-10-17,"2045 Wadsbury Ln",Charleston,SC,29414,"Charleston County",1998,1546,sqft,2633,2,4,156,3,0.39,9,2024-11-22,https://www.zillow.com/homedetails/2045-Wadsbury-Ln-Charleston-SC-29414/52900327_zpid/,"2024-11-23 09:30:22",381,49841,24078,2595
33823357,208000,"Recently Sold","Single Family",2024-10-19,"7566 Wellshire Dr",Pickerington,OH,43147,"Fairfield County",1991,1530,sqft,1925,3,2,112,1,1.01,9,2024-11-22,https://www.zillow.com/homedetails/7566-Wellshire-Dr-Pickerington-OH-43147/33823357_zpid/,"2024-11-23 09:30:22",382,51544,NULL,1870
351542563,384900,"Recently Sold",Townhouse,2024-06-04,"404 Twin Rivers Dr",Wando,SC,29492,"Berkeley County",2024,1276,sqft,3043,3,3,2,1,0.43,9,2024-11-22,https://www.zillow.com/homedetails/404-Twin-Rivers-Dr-Wando-SC-29492/351542563_zpid/,"2024-11-23 09:30:22",383,2872,24069,2907
33825516,320000,"Recently Sold","Single Family",2024-08-16,"418 E Maynard Ave",Columbus,OH,43202,"Franklin County",1900,1478,sqft,1939,2,3,196,3,1.43,9,2024-11-22,https://www.zillow.com/homedetails/418-E-Maynard-Ave-Columbus-OH-43202/33825516_zpid/,"2024-11-23 09:30:22",384,11735,NULL,2719
33442680,114000,"Recently Sold","Single Family",2024-09-24,"17209 Holly Hill Dr",Cleveland,OH,44128,"Cuyahoga County",1953,1144,sqft,1375,2,3,46,2,2,9,2024-11-22,https://www.zillow.com/homedetails/17209-Holly-Hill-Dr-Cleveland-OH-44128/33442680_zpid/,"2024-11-23 09:30:22",385,89053,70893,2657
33839749,245000,"Recently Sold","Single Family",2024-07-16,"198 E Tompkins St",Columbus,OH,43202,"Franklin County",1900,1344,sqft,2121,2,3,128,4,1.43,9,2024-11-22,https://www.zillow.com/homedetails/198-E-Tompkins-St-Columbus-OH-43202/33839749_zpid/,"2024-11-23 09:30:22",386,11733,NULL,3158
34212141,230000,"Recently Sold",Condo,2024-11-09,"2444 Madison Rd UNIT 1411",Cincinnati,OH,45208,"Hamilton County",1967,1090,sqft,2257,2,1,39,1,1.47,9,2024-11-22,https://www.zillow.com/homedetails/2444-Madison-Rd-UNIT-1411-Cincinnati-OH-45208/34212141_zpid/,"2024-11-23 09:30:22",387,1336,13049,2463
33827683,306500,"Recently Sold","Single Family",2024-09-05,"385 E Mithoff St",Columbus,OH,43206,"Franklin County",1910,1230,sqft,1711,3,2,328,13,1.43,9,2024-11-22,https://www.zillow.com/homedetails/385-E-Mithoff-St-Columbus-OH-43206/33827683_zpid/,"2024-11-23 09:30:22",388,277,NULL,2555
34253071,144000,"Recently Sold","Single Family",2024-11-04,"3316 Ninann Ct",Cincinnati,OH,45211,"Hamilton County",1963,1050,sqft,1603,1,3,48,0,1.47,9,2024-11-22,https://www.zillow.com/homedetails/3316-Ninann-Ct-Cincinnati-OH-45211/34253071_zpid/,"2024-11-23 09:30:22",389,1702,79871,2267
33848978,315000,"Recently Sold","Single Family",2024-08-22,"448 E Deshler Ave",Columbus,OH,43206,"Franklin County",1904,1248,sqft,1719,2,3,338,16,1.43,9,2024-11-22,https://www.zillow.com/homedetails/448-E-Deshler-Ave-Columbus-OH-43206/33848978_zpid/,"2024-11-23 09:30:22",390,264,107391,3135
73607804,225000,"Recently Sold","Single Family",2024-08-17,"1002 Ellison Ave",Louisville,KY,40204,"Jefferson County",1924,1120,sqft,1584,1,2,81,1,0.83,9,2024-11-22,https://www.zillow.com/homedetails/1002-Ellison-Ave-Louisville-KY-40204/73607804_zpid/,"2024-11-23 09:30:22",391,20883,67347,2661
33838756,350000,"Recently Sold","Single Family",2024-11-11,"479 Reinhard Ave",Columbus,OH,43206,"Franklin County",1910,1848,sqft,1788,1,3,717,52,1.43,9,2024-11-22,https://www.zillow.com/homedetails/479-Reinhard-Ave-Columbus-OH-43206/33838756_zpid/,"2024-11-23 09:30:22",392,263,2431,2694
131832385,180000,"Recently Sold","Single Family",2024-10-08,"1289 Reutlinger Ave",Louisville,KY,40204,"Jefferson County",1946,1128,sqft,1430,1,2,872,48,0.83,9,2024-11-22,https://www.zillow.com/homedetails/1289-Reutlinger-Ave-Louisville-KY-40204/131832385_zpid/,"2024-11-23 09:30:22",393,20894,67334,2922
33923293,1749,"For Rent","Single Family",2024-11-23,"3967 Hillman Rd E",Columbus,OH,43207,"Franklin County",NULL,1200,sqft,1422,1,3,27,2,1.43,NULL,NULL,https://www.zillow.com/homedetails/3967-Hillman-Rd-E-Columbus-OH-43207/33923293_zpid/,"2024-11-23 09:30:22",394,9209,NULL,2273
309909295,1030000,"Recently Sold","Single Family",2024-11-19,"207 Hastings St",Cincinnati,OH,45219,"Hamilton County",2024,2608,sqft,3955,4,4,45,0,1.47,9,2024-11-22,https://www.zillow.com/homedetails/207-Hastings-St-Cincinnati-OH-45219/309909295_zpid/,"2024-11-23 09:30:22",395,725,44620,2358
73619703,528500,"Recently Sold","Single Family",2024-10-18,"2113 Edgehill Rd",Louisville,KY,40205,"Jefferson County",1925,2186,sqft,2743,2,3,214,5,0.83,9,2024-11-22,https://www.zillow.com/homedetails/2113-Edgehill-Rd-Louisville-KY-40205/73619703_zpid/,"2024-11-23 09:30:22",396,27365,67421,2451
33858695,97000,"Recently Sold","Single Family",2024-11-13,"516 E Woodrow Ave",Columbus,OH,43207,"Franklin County",1924,1300,sqft,1683,2,4,393,25,1.43,9,2024-11-22,https://www.zillow.com/homedetails/516-E-Woodrow-Ave-Columbus-OH-43207/33858695_zpid/,"2024-11-23 09:30:22",397,265,13306,2055
308924355,245000,"Recently Sold","Single Family",2024-09-26,"2753 Pointe Harbour Dr",Indianapolis,IN,46229,"Marion County",2020,1410,sqft,1761,2,3,87,2,0.86,9,2024-11-22,https://www.zillow.com/homedetails/2753-Pointe-Harbour-Dr-Indianapolis-IN-46229/308924355_zpid/,"2024-11-23 09:30:22",398,3118,NULL,2364
91586261,257000,"Recently Sold",Condo,2024-10-25,"1601 Spring Dr APT 2",Louisville,KY,40205,"Jefferson County",1918,1089,sqft,1612,2,2,561,31,0.83,9,2024-11-22,https://www.zillow.com/homedetails/1601-Spring-Dr-APT-2-Louisville-KY-40205/91586261_zpid/,"2024-11-23 09:30:22",399,27367,67394,2835
1299661,251000,"Recently Sold","Single Family",2024-10-25,"117 Kirk Dr W",Indianapolis,IN,46234,"Marion County",1955,2194,sqft,1979,2,3,971,109,0.86,9,2024-11-22,https://www.zillow.com/homedetails/117-Kirk-Dr-W-Indianapolis-IN-46234/1299661_zpid/,"2024-11-23 09:30:22",400,52104,NULL,1952
33909303,125000,"Recently Sold","Single Family",2024-11-04,"140 Cullman Rd",Columbus,OH,43207,"Franklin County",1959,924,sqft,1272,1,3,627,17,1.43,9,2024-11-22,https://www.zillow.com/homedetails/140-Cullman-Rd-Columbus-OH-43207/33909303_zpid/,"2024-11-23 09:30:22",401,9208,90585,2416
73519970,385000,"Recently Sold","Single Family",2024-07-13,"4014 Gloucester Rd","Saint Matthews",KY,40207,"Jefferson County",1951,1653,sqft,2208,2,4,76,1,0.83,9,2024-11-22,https://www.zillow.com/homedetails/4014-Gloucester-Rd-Saint-Matthews-KY-40207/73519970_zpid/,"2024-11-23 09:30:22",402,25153,67339,2695
102985362,243000,"Recently Sold","Single Family",2024-08-20,"3737 Carroll Farms Dr",Indianapolis,IN,46235,"Marion County",2009,1812,sqft,1837,3,3,117,3,0.86,9,2024-11-22,https://www.zillow.com/homedetails/3737-Carroll-Farms-Dr-Indianapolis-IN-46235/102985362_zpid/,"2024-11-23 09:30:22",403,3117,NULL,2148
34363596,290000,"Recently Sold","Single Family",2024-11-18,"910 N Hill Ln",Cincinnati,OH,45224,"Hamilton County",1946,2075,sqft,2410,3,4,31,0,1.47,9,2024-11-22,https://www.zillow.com/homedetails/910-N-Hill-Ln-Cincinnati-OH-45224/34363596_zpid/,"2024-11-23 09:30:22",404,902,79551,2012
73514576,336000,"Recently Sold","Single Family",2024-10-17,"120 Fairmeade Rd","Saint Matthews",KY,40207,"Jefferson County",1950,1575,sqft,1983,2,4,132,4,0.83,9,2024-11-22,https://www.zillow.com/homedetails/120-Fairmeade-Rd-Saint-Matthews-KY-40207/73514576_zpid/,"2024-11-23 09:30:22",405,25155,67337,2580
33829830,164500,"Recently Sold","Single Family",2024-09-03,"198 Benfield Ave",Columbus,OH,43207,"Franklin County",1945,999,sqft,1531,1,2,33,0,1.43,9,2024-11-22,https://www.zillow.com/homedetails/198-Benfield-Ave-Columbus-OH-43207/33829830_zpid/,"2024-11-23 09:30:22",406,9210,44036,2394
